Ceremony	Year	Class	CanonicalCategory	Category	Film	FilmId	Name	Nominees	NomineeIds	Winner	Detail	Note	Citation
4	1930/31	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class I)	SCIENTIFIC OR TECHNICAL AWARD (Class I)				DuPONT FILM MANUFACTURING CORP.|Eastman Kodak Company		True	Film		To DuPONT FILM MANUFACTURING CORP. and EASTMAN KODAK COMPANY for super-sensitive panchromatic film.
4	1930/31	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Fox Film Corp.		True	Sound		To FOX FILM CORP. for effective use of synchro-projection composite photography.
4	1930/31	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Electrical Research Products Inc.		True	Sound		To ELECTRICAL RESEARCH PRODUCTS
4	1930/31	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Rko Radio Pictures		True	Sound		To RKO RADIO PICTURES
4	1930/31	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Rca-Photophone Inc.		True	Sound		To RCA-PHOTOPHONE
5	1931/32	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Champ	tt0021730	Wallace Beery	Wallace Beery	nm0000891	True	Champ	NOTE: A tie. Mr. Beery had one vote less than Fredric March (Dr. Jekyll and Mr. Hyde)	
5	1931/32	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Guardsman	tt0021931	Alfred Lunt	Alfred Lunt	nm0526795		The Actor		
5	1931/32	Acting	ACTOR IN A LEADING ROLE	ACTOR	Dr. Jekyll and Mr. Hyde	tt0022835	Fredric March	Fredric March	nm0545298	True	Dr. Henry Jekyll/Mr. Hyde	NOTE: A tie. Wallace Beery (The Champ) had one vote less than Mr. March	
5	1931/32	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Emma	tt0022854	Marie Dressler	Marie Dressler	nm0237597		Emma		
5	1931/32	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Guardsman	tt0021931	Lynn Fontanne	Lynn Fontanne	nm0285007		The Actress		
5	1931/32	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Sin of Madelon Claudet	tt0022386	Helen Hayes	Helen Hayes	nm0371040	True	Madelon		
5	1931/32	Production	ART DIRECTION	ART DIRECTION	À Nous la Liberté	tt0022599	Lazare Meerson	Lazare Meerson	nm0576226				
5	1931/32	Production	ART DIRECTION	ART DIRECTION	Arrowsmith	tt0021622	Richard Day	Richard Day	nm0206554				
5	1931/32	Production	ART DIRECTION	ART DIRECTION	Transatlantic	tt0022500	Gordon Wiles	Gordon Wiles	nm0928781	True			
5	1931/32	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Arrowsmith	tt0021622	Ray June	Ray June	nm0432482				
5	1931/32	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Dr. Jekyll and Mr. Hyde	tt0022835	Karl Struss	Karl Struss	nm0835365				
5	1931/32	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Shanghai Express	tt0023458	Lee Garmes	Lee Garmes	nm0005716	True			
5	1931/32	Directing	DIRECTING	DIRECTING	Bad Girl	tt0021635	Frank Borzage	Frank Borzage	nm0097648	True			
5	1931/32	Directing	DIRECTING	DIRECTING	The Champ	tt0021730	King Vidor	King Vidor	nm0896542				
5	1931/32	Directing	DIRECTING	DIRECTING	Shanghai Express	tt0023458	Josef Von Sternberg	Josef Von Sternberg	nm0903049				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Arrowsmith	tt0021622	Samuel Goldwyn Productions	Samuel Goldwyn Productions	co0058013				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Bad Girl	tt0021635	Fox	Fox	co0028775				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Champ	tt0021730	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Five Star Final	tt0021873	First National	First National	co0041460				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Grand Hotel	tt0022958	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143	True			
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	One Hour with You	tt0023303	Paramount Publix	Paramount Publix	co0023400				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Shanghai Express	tt0023458	Paramount Publix	Paramount Publix	co0023400				
5	1931/32	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Smiling Lieutenant	tt0022074	Paramount Publix	Paramount Publix	co0023400				
5	1931/32	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Flowers and Trees	tt0022899	Walt Disney						
5	1931/32	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	It's Got Me Again	tt0023067	Leon Schlesinger						
5	1931/32	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Mickey's Orphans	tt0022147	Walt Disney						
5	1931/32	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	The Loud Mouth	tt0023152	Mack Sennett						
5	1931/32	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	The Music Box	tt0023251	Hal Roach						
5	1931/32	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	Scratch-As-Catch-Can	tt0276472	RKO Radio	RKO Radio	co0041421				
5	1931/32	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	Stout Hearts and Willing Hands	tt0023517	RKO Radio	RKO Radio	co0041421			NOTE: THIS IS NOT AN OFFICIAL NOMINATION. Originally announced as one of the nominees in this category	
5	1931/32	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	Screen Souvenirs	tt0023441	Paramount Publix	Paramount Publix	co0023400				
5	1931/32	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	Swing High	tt0152771	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
5	1931/32	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	Wrestling Swordfish	tt0023711	Mack Sennett						
5	1931/32	Production	SOUND RECORDING	SOUND RECORDING			Metro-Goldwyn-Mayer Studio Sound Department	Metro-Goldwyn-Mayer	co0007143			NOTE: This nomination was not associated with any specific film title.	
5	1931/32	Production	SOUND RECORDING	SOUND RECORDING			Paramount Publix Studio Sound Department	Paramount Publix	co0023400	True		NOTE: This award was not associated with any specific film title.	
5	1931/32	Production	SOUND RECORDING	SOUND RECORDING			RKO Radio Studio Sound Department	RKO Radio	co0041421			NOTE: This nomination was not associated with any specific film title.	
5	1931/32	Production	SOUND RECORDING	SOUND RECORDING			Warner Bros.-First National Studio Sound Department	Warner Bros.|First National	co0080422|co0041460			NOTE: This nomination was not associated with any specific film title.	
5	1931/32	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	Arrowsmith	tt0021622	Sidney Howard	Sidney Howard	nm0397608				
5	1931/32	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	Bad Girl	tt0021635	Edwin Burke	Edwin Burke	nm0121667	True			
5	1931/32	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	Dr. Jekyll and Mr. Hyde	tt0022835	Percy Heath						
5	1931/32	Writing	WRITING (Original Story)	WRITING (Original Story)	The Champ	tt0021730	Frances Marion	Frances Marion	nm0547966	True			
5	1931/32	Writing	WRITING (Original Story)	WRITING (Original Story)	Lady and Gent	tt0023109	Grover Jones						
5	1931/32	Writing	WRITING (Original Story)	WRITING (Original Story)	The Star Witness	tt0022430	Lucien Hubbard	Lucien Hubbard	nm0399203				
5	1931/32	Writing	WRITING (Original Story)	WRITING (Original Story)	What Price Hollywood?	tt0023686	Adela Rogers St. Johns						
5	1931/32	Special	SPECIAL AWARD	SPECIAL AWARD				Walt Disney	nm0000370	True			"To Walt Disney for the creation of ""Mickey Mouse."""
5	1931/32	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Technicolor Motion Picture Corp.		True	Cartoon Process		To TECHNICOLOR MOTION PICTURE CORP. for its color cartoon process.
5	1931/32	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Eastman Kodak Company		True	Laboratory		To EASTMAN KODAK COMPANY for its Type II-B Sensitometer.
6	1932/33	Acting	ACTOR IN A LEADING ROLE	ACTOR	Berkeley Square	tt0023794	Leslie Howard	Leslie Howard	nm0001366		Peter Standish	came in 3rd	
6	1932/33	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Private Life of Henry VIII	tt0024473	Charles Laughton	Charles Laughton	nm0001452	True	Henry VIII		
6	1932/33	Acting	ACTOR IN A LEADING ROLE	ACTOR	I Am a Fugitive from a Chain Gang	tt0023042	Paul Muni	Paul Muni	nm0612847		James Allen	came in 2nd	
6	1932/33	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Morning Glory	tt0024353	Katharine Hepburn	Katharine Hepburn	nm0000031	True	Eva Lovelace		
6	1932/33	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Lady for a Day	tt0024240	May Robson	May Robson	nm0733480		Apple Annie	came in 2nd	
6	1932/33	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Cavalcade	tt0023876	Diana Wynyard	Diana Wynyard	nm0944087		Jane Marryot	came in 3rd	
6	1932/33	Production	ART DIRECTION	ART DIRECTION	Cavalcade	tt0023876	William S. Darling	William S. Darling	nm0201419	True			
6	1932/33	Production	ART DIRECTION	ART DIRECTION	A Farewell to Arms	tt0022879	Hans Dreier						
6	1932/33	Production	ART DIRECTION	ART DIRECTION	When Ladies Meet	tt0024763	Cedric Gibbons	Cedric Gibbons	nm0316539			came in 3rd	
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Percy Ikerd (Fox)	Percy Ikerd	nm0407503				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			William Tummel (Fox)	William Tummel	nm0876537	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Charles Dorian (Metro-Goldwyn-Mayer)	Charles Dorian	nm0233648	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Bunny Dull (Metro-Goldwyn-Mayer)	Bunny Dull	nm0241338				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			John S. Waters (Metro-Goldwyn-Mayer)	John S. Waters	nm0914112				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Charles Barton (Paramount)	Charles Barton	nm0059106	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Sidney S. Brod (Paramount)	Sidney S. Brod	nm0110762				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Arthur Jacobson (Paramount)	Arthur Jacobson	nm0414797				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Eddie Killey (RKO Radio)	Eddie Killey	nm0453245				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Dewey Starkey (RKO Radio)	Dewey Starkey	nm0823315	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Fred Fox (United Artists)	Fred Fox	nm0288995	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Benjamin Silvey (United Artists)	Benjamin Silvey	nm0799185				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Scott Beal (Universal)	Scott Beal	nm0063634	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Joe McDonough (Universal)	Joe McDonough	nm0568156				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			W. J. Reiter (Universal)	W. J. Reiter	nm0718614				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Al Alborn (Warner Bros.)	Al Alborn	nm0020168				
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Gordon Hollingshead (Warner Bros.)	Gordon Hollingshead	nm0391121	True			
6	1932/33	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR			Frank X. Shaw (Warner Bros.)	Frank X. Shaw	nm0789719				
6	1932/33	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	A Farewell to Arms	tt0022879	Charles Bryant Lang						
6	1932/33	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Reunion in Vienna	tt0024496	George J. Folsey	George J. Folsey	nm0005706			came in 2nd	
6	1932/33	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Sign of the Cross	tt0023470	Karl Struss	Karl Struss	nm0835365			came in 3rd	
6	1932/33	Directing	DIRECTING	DIRECTING	Cavalcade	tt0023876	Frank Lloyd	Frank Lloyd	nm0515979	True			
6	1932/33	Directing	DIRECTING	DIRECTING	Lady for a Day	tt0024240	Frank Capra	Frank Capra	nm0001008			came in 2nd	
6	1932/33	Directing	DIRECTING	DIRECTING	Little Women	tt0024264	George Cukor	George Cukor	nm0002030			came in 3rd	
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Cavalcade	tt0023876	Fox	Fox	co0028775	True			
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	A Farewell to Arms	tt0022879	Paramount	Paramount	co0023400			came in 2nd	
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	42nd Street	tt0024034	Warner Bros.	Warner Bros.	co0080422				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	I Am a Fugitive from a Chain Gang	tt0023042	Warner Bros.	Warner Bros.	co0080422				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Lady for a Day	tt0024240	Columbia	Columbia	co0050868				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Little Women	tt0024264	RKO Radio	RKO Radio	co0041421			came in 3rd	
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Private Life of Henry VIII	tt0024473	London Films	London Films	co0103018				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	She Done Him Wrong	tt0024548	Paramount	Paramount	co0023400				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Smilin' Through	tt0023488	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
6	1932/33	Title	BEST PICTURE	OUTSTANDING PRODUCTION	State Fair	tt0024610	Fox	Fox	co0028775				
6	1932/33	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Building a Building	tt0023854	Walt Disney						
6	1932/33	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	The Merry Old Soul	tt0142655	Walter Lantz						
6	1932/33	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	The Three Little Pigs	tt0024660	Walt Disney						
6	1932/33	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	Mister Mugg	tt0024342	Warren Doane						
6	1932/33	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	A Preferred List	tt0024467	Louis Brock						
6	1932/33	Title	SHORT SUBJECT (Comedy)	SHORT SUBJECT (Comedy)	So This Is Harris	tt0024580	Louis Brock						
6	1932/33	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	Krakatoa	tt0024231	Joe Rock						
6	1932/33	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	Menu	tt0024327	Pete Smith						
6	1932/33	Title	SHORT SUBJECT (Novelty)	SHORT SUBJECT (Novelty)	The Sea	tt0023443	Educational	Educational	co0015504			tied for 2nd	
6	1932/33	Production	SOUND RECORDING	SOUND RECORDING	A Farewell to Arms	tt0022879	Paramount Studio Sound Department						
6	1932/33	Production	SOUND RECORDING	SOUND RECORDING	42nd Street	tt0024034	Warner Bros. Studio Sound Department						
6	1932/33	Production	SOUND RECORDING	SOUND RECORDING	Gold Diggers of 1933	tt0024069	Warner Bros. Studio Sound Department						
6	1932/33	Production	SOUND RECORDING	SOUND RECORDING	I Am a Fugitive from a Chain Gang	tt0023042	Warner Bros. Studio Sound Department						
6	1932/33	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	Lady for a Day	tt0024240	Robert Riskin	Robert Riskin	nm0728307			came in 2nd	
6	1932/33	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	Little Women	tt0024264	Victor Heerman						
6	1932/33	Writing	WRITING (Adapted Screenplay)	WRITING (Adaptation)	State Fair	tt0024610	Paul Green						
6	1932/33	Writing	WRITING (Original Story)	WRITING (Original Story)	One Way Passage	tt0023305	Robert Lord	Robert Lord	nm0520501	True			
6	1932/33	Writing	WRITING (Original Story)	WRITING (Original Story)	The Prizefighter and the Lady	tt0024475	Frances Marion	Frances Marion	nm0547966			came in 2nd	
6	1932/33	Writing	WRITING (Original Story)	WRITING (Original Story)	Rasputin and the Empress	tt0023374	Charles MacArthur	Charles MacArthur	nm0531269			came in 3rd	
6	1932/33	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Electrical Research Products		True	Sound		To ELECTRICAL RESEARCH PRODUCTS
6	1932/33	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Rca-Victor Company Inc.		True	Sound		To RCA-VICTOR COMPANY
6	1932/33	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Fox Film Corporation|FRED JACKMAN|WARNER BROS. PICTURES INC.|SIDNEY SANDERS	?|nm0413164|?|?	True	Special Photographic		To FOX FILM CORPORATION
7	1934	Acting	ACTOR IN A LEADING ROLE	ACTOR	It Happened One Night	tt0025316	Clark Gable	Clark Gable	nm0000022	True	Peter Warne		
7	1934	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Affairs of Cellini	tt0024816	Frank Morgan	Frank Morgan	nm0604656		Allesandro		
7	1934	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Thin Man	tt0025878	William Powell	William Powell	nm0001635		Nick Charles	came in 3rd	
7	1934	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	It Happened One Night	tt0025316	Claudette Colbert	Claudette Colbert	nm0001055	True	Ellie Andrews		
7	1934	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Of Human Bondage	tt0025586	Bette Davis	Bette Davis	nm0000012		Mildred	came in 3rd|NOTE: THIS IS NOT AN OFFICIAL NOMINATION. Write-in candidate.	
7	1934	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	One Night of Love	tt0025601	Grace Moore	Grace Moore	nm0601254		Mary		
7	1934	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Barretts of Wimpole Street	tt0024865	Norma Shearer	Norma Shearer	nm0790454		Elizabeth Barrett	came in 2nd	
7	1934	Production	ART DIRECTION	ART DIRECTION	The Affairs of Cellini	tt0024816	Richard Day	Richard Day	nm0206554			came in 3rd	
7	1934	Production	ART DIRECTION	ART DIRECTION	The Gay Divorcee	tt0025164	Van Nest Polglase						
7	1934	Production	ART DIRECTION	ART DIRECTION	The Merry Widow	tt0025493	Cedric Gibbons						
7	1934	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	Cleopatra	tt0024991	Cullen Tate	Cullen Tate	nm0851121			came in 2nd	
7	1934	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	Imitation of Life	tt0025301	Scott Beal	Scott Beal	nm0063634			came in 3rd	
7	1934	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	Viva Villa!	tt0025948	John Waters	John Waters	nm0914112	True			
7	1934	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Affairs of Cellini	tt0024816	Charles Rosher	Charles Rosher	nm0003546			came in 3rd	
7	1934	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Cleopatra	tt0024991	Victor Milner	Victor Milner	nm0005800	True			
7	1934	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Operator 13	tt0025607	George Folsey	George Folsey	nm0005706			came in 2nd	
7	1934	Directing	DIRECTING	DIRECTING	It Happened One Night	tt0025316	Frank Capra	Frank Capra	nm0001008	True			
7	1934	Directing	DIRECTING	DIRECTING	One Night of Love	tt0025601	Victor Schertzinger	Victor Schertzinger	nm0006276			came in 3rd	
7	1934	Directing	DIRECTING	DIRECTING	The Thin Man	tt0025878	W. S. Van Dyke	W. S. Van Dyke	nm0886754			came in 2nd	
7	1934	Production	FILM EDITING	FILM EDITING	Cleopatra	tt0024991	Anne Bauchens	Anne Bauchens	nm0061640			came in 3rd	
7	1934	Production	FILM EDITING	FILM EDITING	Eskimo	tt0023990	Conrad Nervig	Conrad Nervig	nm0626308	True			
7	1934	Production	FILM EDITING	FILM EDITING	One Night of Love	tt0025601	Gene Milford	Gene Milford	nm0587332			came in 2nd	
7	1934	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	The Gay Divorcee	tt0025164	RKO Radio Studio Music Department						
7	1934	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	The Lost Patrol	tt0025423	RKO Radio Studio Music Department						
7	1934	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	One Night of Love	tt0025601	Columbia Studio Music Department						
7	1934	Music	MUSIC (Original Song)	MUSIC (Song)	Flying Down to Rio	tt0024025	Music by Vincent Youmans; Lyrics by Edward Eliscu and Gus Kahn	Vincent Youmans|Edward Eliscu|Gus Kahn	nm0949207|nm0253697|nm0006146		Carioca	came in 3rd	
7	1934	Music	MUSIC (Original Song)	MUSIC (Song)	The Gay Divorcee	tt0025164	Music by Con Conrad; Lyrics by Herb Magidson	Con Conrad|Herb Magidson	nm0175628|nm0536054	True	The Continental		
7	1934	Music	MUSIC (Original Song)	MUSIC (Song)	She Loves Me Not	tt0025774	Music by Ralph Rainger; Lyrics by Leo Robin	Ralph Rainger|Leo Robin	nm0006247|nm0732209		Love In Bloom	came in 2nd	
7	1934	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Barretts of Wimpole Street	tt0024865	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143			came in 2nd	
7	1934	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Cleopatra	tt0024991	Paramount	Paramount	co0023400				
7	1934	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Flirtation Walk	tt0025124	First National	First National	co0041460				
7	1934	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Gay Divorcee	tt0025164	RKO Radio	RKO Radio	co0041421				
7	1934	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Here Comes the Navy	tt0025238	Warner Bros.	Warner Bros.	co0080422				
